g,type,rco,ti,at,n0,p,a,r1,theta,v
1908,mean,1674.49945937,0.47443125,0.0,1.35,0.000167964310637,0.5511375,934.14,3.14037360166,0.000140687517872
1909,best,1650.62625,0.474,0.0,1.35,0.000170389883579,0.552,934.14,3.14035794445,0.000142643301339
1909,mean,1670.86282738,0.474633928571,0.0,1.35,0.000168331084881,0.550732142857,934.14,3.14037004752,0.00014102982491
1910,best,1650.62625,0.47625,0.0,1.35,0.000170389883579,0.5475,934.14,3.14034779615,0.000143038390802
1910,mean,1668.09481928,0.474623493976,0.0,1.35,0.000168609594906,0.550753012048,934.14,3.14036806769,0.000141261384046
1911,best,1650.62625,0.47625,0.0,1.35,0.000170389883579,0.5475,934.14,3.14034779615,0.000143038390802
1911,mean,1664.13875,0.474820945946,0.0,1.35,0.000169009373185,0.550358108108,934.14,3.14036428109,0.000141630647436
1912,best,1650.62625,0.47625,0.0,1.35,0.000170389883579,0.5475,934.14,3.14034779615,0.000143038390802
1912,mean,1660.38161585,0.474868902439,0.0,1.35,0.000169391169873,0.550262195122,934.14,3.14036129131,0.000141959057136
1913,best,1640.627,0.4755,0.0,1.35,0.000171428371459,0.549,934.14,3.14034363101,0.000143778135027
1913,mean,1657.80519872,0.475048076923,0.0,1.35,0.000169654546799,0.549903846154,934.14,3.14035857565,0.000142211270443
1914,best,1640.627,0.4755,0.0,1.35,0.000171428371459,0.549,934.14,3.14034363101,0.000143778135027
1914,mean,1656.00084687,0.475275,0.0,1.35,0.000169839504323,0.54945,934.14,3.14035621098,0.000142405897039
1915,best,1630.62775,0.4755,0.0,1.35,0.000172479595676,0.549,934.14,3.14033597182,0.00014465980389
1915,mean,1651.44971765,0.475402941176,0.0,1.35,0.000170309353047,0.549194117647,934.14,3.14035221025,0.000142822057687
1916,best,1630.62775,0.4755,0.0,1.35,0.000172479595676,0.549,934.14,3.14033597182,0.00014465980389
1916,mean,1645.81648418,0.475481012658,0.0,1.35,0.000170890851631,0.549037974684,934.14,3.14034761667,0.000143323190557
1917,best,1620.6285,0.477,0.0,1.35,0.000173543791789,0.546,934.14,3.14032127067,0.000145819214684
1917,mean,1642.36020333,0.47575,0.0,1.35,0.000171251426827,0.5485,934.14,3.14034376094,0.00014367293074
1918,best,1610.62925,0.477,0.0,1.35,0.000174621201722,0.546,934.14,3.14031337756,0.000146724502444
1918,mean,1638.09385667,0.47601,0.0,1.35,0.000171698609547,0.54798,934.14,3.14033931453,0.000144093778251
1919,best,1610.62925,0.477,0.0,1.35,0.000174621201722,0.546,934.14,3.14031337756,0.000146724502444
1919,mean,1633.55435976,0.476012195122,0.0,1.35,0.000172174759244,0.547975609756,934.14,3.14033581681,0.000144494036567
1920,best,1610.62925,0.47775,0.0,1.35,0.000174621201722,0.5445,934.14,3.14030985339,0.000146858020503
1920,mean,1629.29451667,0.476275,0.0,1.35,0.000172624381887,0.54745,934.14,3.14033132997,0.000144917980299
1921,best,1600.63,0.477,0.0,1.35,0.000175712073087,0.546,934.14,3.14030538583,0.000147641101096
1921,mean,1624.73778082,0.476219178082,0.0,1.35,0.000173109333922,0.547561643836,934.14,3.14032804593,0.0001453152154
1922,best,1600.63,0.477,0.0,1.35,0.000175712073087,0.546,934.14,3.14030538583,0.000147641101096
1922,mean,1621.43303736,0.476517241379,0.0,1.35,0.000173462425361,0.546965517241,934.14,3.14032408622,0.000145664351543
1923,best,1590.63075,0.47625,0.0,1.35,0.000176816659405,0.5475,934.14,3.14030084256,0.000148433521386
1923,mean,1615.91620977,0.476448275862,0.0,1.35,0.000174056138795,0.547103448276,934.14,3.1403200679,0.000146150800902
1924,best,1590.63075,0.47775,0.0,1.35,0.000176816659405,0.5445,934.14,3.14029372515,0.000148704420403
1924,mean,1611.11701829,0.476442073171,0.0,1.35,0.000174573725375,0.547115853659,934.14,3.14031631186,0.000146584302671
1925,best,1580.6315,0.477,0.0,1.35,0.000177935221473,0.546,934.14,3.14028909904,0.000149509089276
1925,mean,1605.629625,0.476729651163,0.0,1.35,0.000175170595068,0.546540697674,934.14,3.14031060564,0.000147137162683
1926,best,1580.6315,0.47775,0.0,1.35,0.000177935221473,0.5445,934.14,3.14028550798,0.000149645141286
1926,mean,1600.63,0.476691176471,0.0,1.35,0.000175715464641,0.546617647059,934.14,3.14030680196,0.000147588051049
1927,best,1580.6315,0.4785,0.0,1.35,0.000177935221473,0.543,934.14,3.14028189708,0.000149780669142
1927,mean,1595.630375,0.47694375,0.0,1.35,0.000176266617746,0.5461125,934.14,3.1403015761,0.000148096623648
1928,best,1580.6315,0.47925,0.0,1.35,0.000177935221473,0.5415,934.14,3.14027826618,0.000149915657102
1928,mean,1591.6563141,0.477346153846,0.0,1.35,0.00017670640781,0.545307692308,934.14,3.14029644192,0.000148538591597
1929,best,1570.63225,0.4785,0.0,1.35,0.000179068025773,0.543,934.14,3.1402735523,0.000150734230695
1929,mean,1589.72172727,0.477428571429,0.0,1.35,0.000176921624306,0.545142857143,934.14,3.14029446824,0.000148734322474
1930,best,1570.63225,0.4785,0.0,1.35,0.000179068025773,0.543,934.14,3.1402735523,0.000150734230695
1930,mean,1585.97993605,0.47775872093,0.0,1.35,0.000177339055135,0.54448255814,934.14,3.14028983306,0.000149144923302
1931,best,1560.633,0.4785,0.0,1.35,0.000180215346063,0.543,934.14,3.14026510059,0.000151700011384
1931,mean,1581.85092073,0.477978658537,0.0,1.35,0.000177802799826,0.544042682927,934.14,3.14028536542,0.000149574927851
1932,best,1560.633,0.4785,0.0,1.35,0.000180215346063,0.543,934.14,3.14026510059,0.000151700011384
1932,mean,1577.61967771,0.478373493976,0.0,1.35,0.000178278846383,0.543253012048,934.14,3.14027997162,0.000150046549916
1933,best,1560.633,0.47925,0.0,1.35,0.000180215346063,0.5415,934.14,3.14026142316,0.000151836729127
1933,mean,1573.77808146,0.478415730337,0.0,1.35,0.00017871454612,0.543168539326,934.14,3.14027654982,0.000150420881152
1934,best,1550.63375,0.47925,0.0,1.35,0.000181377463605,0.5415,934.14,3.14025283873,0.000152815847334
1934,mean,1569.79897917,0.478491071429,0.0,1.35,0.00017916710203,0.543017857143,934.14,3.14027285389,0.000150815281611
1935,best,1540.6345,0.47925,0.0,1.35,0.000182554666026,0.5415,934.14,3.14024414287,0.000153807674994
1935,mean,1563.16293072,0.478545180723,0.0,1.35,0.000179928629351,0.542909638554,934.14,3.1402669689,0.000151466157114
1936,best,1540.6345,0.48,0.0,1.35,0.000182554666026,0.54,934.14,3.14024039701,0.000153945597029
1936,mean,1557.88320625,0.47885625,0.0,1.35,0.000180539200653,0.5422875,934.14,3.14026095296,0.000152037120055
1937,best,1530.63525,0.47925,0.0,1.35,0.000183747249139,0.5415,934.14,3.1402353334,0.000154812461341
1937,mean,1551.88365625,0.479090625,0.0,1.35,0.000181237652902,0.54181875,934.14,3.14025464437,0.000152668475291
1938,best,1520.636,0.47925,0.0,1.35,0.000184955516715,0.5415,934.14,3.14022640806,0.000155830462309
1938,mean,1547.41970536,0.4791875,0.0,1.35,0.000181759832688,0.541625,934.14,3.14025031022,0.000153126065949
1939,best,1520.636,0.48,0.0,1.35,0.000184955516715,0.54,934.14,3.14022261294,0.000155970198212
1939,mean,1543.35034568,0.47937962963,0.0,1.35,0.000182238342761,0.541240740741,934.14,3.14024582172,0.000153564679351
1940,best,1520.636,0.48,0.0,1.35,0.000184955516715,0.54,934.14,3.14022261294,0.000155970198212
1940,mean,1539.0296821,0.479638888889,0.0,1.35,0.000182749687321,0.540722222222,934.14,3.14024075281,0.000154043382607
1941,best,1510.63675,0.47925,0.0,1.35,0.000186179779803,0.5415,934.14,3.14021736457,0.000156861939965
1941,mean,1534.73750641,0.479817307692,0.0,1.35,0.000183263150412,0.540365384615,934.14,3.14023605879,0.000154509032014
1942,best,1510.63675,0.4815,0.0,1.35,0.000186179779803,0.537,934.14,3.14020583981,0.000157282108294
1942,mean,1528.92806098,0.479972560976,0.0,1.35,0.000183958523494,0.540054878049,934.14,3.14023013023,0.000155123932126
1943,best,1500.6375,0.48,0.0,1.35,0.000187420358088,0.54,934.14,3.14020435486,0.000158048761773
1943,mean,1524.46287346,0.479981481481,0.0,1.35,0.000184497813835,0.540037037037,934.14,3.14022608579,0.000155580593974
1944,best,1500.6375,0.48075,0.0,1.35,0.000187420358088,0.5385,934.14,3.14020048774,0.000158189757005
1944,mean,1521.9773628,0.480182926829,0.0,1.35,0.000184798695378,0.539634146341,934.14,3.14022283948,0.000155871293386
1945,best,1500.6375,0.4815,0.0,1.35,0.000187420358088,0.537,934.14,3.14019659901,0.000158330131707
1945,mean,1517.34356402,0.480192073171,0.0,1.35,0.0001853629504,0.539615853659,934.14,3.1402186033,0.000156349230539
1946,best,1490.63825,0.4815,0.0,1.35,0.000188677580127,0.537,934.14,3.14018723423,0.000159392215532
1946,mean,1513.26155312,0.480459375,0.0,1.35,0.000185862885655,0.53908125,934.14,3.14021353102,0.000156820674319
1947,best,1490.63825,0.48075,0.0,1.35,0.000188677580127,0.5385,934.14,3.14019114905,0.000159250899192
1947,mean,1509.89606481,0.480342592593,0.0,1.35,0.000186275308203,0.539314814815,934.14,3.14021106539,0.000157146527871
1948,best,1490.63825,0.48075,0.0,1.35,0.000188677580127,0.5385,934.14,3.14019114905,0.000159250899192
1948,mean,1507.21928481,0.480731012658,0.0,1.35,0.000186606687009,0.538537974684,934.14,3.14020661348,0.000157498446643
1949,best,1490.63825,0.483,0.0,1.35,0.000188677580127,0.534,934.14,3.14017933862,0.000159672901206
1949,mean,1503.42210127,0.480863924051,0.0,1.35,0.000187077404597,0.538272151899,934.14,3.14020241336,0.00015792114157
1950,best,1480.639,0.48075,0.0,1.35,0.000189951783113,0.5385,934.14,3.14018168422,0.000160326373932
1950,mean,1502.259,0.481378378378,0.0,1.35,0.000187223227388,0.537243243243,934.14,3.14019867486,0.000158140250926
1951,best,1480.639,0.48225,0.0,1.35,0.000189951783113,0.5355,934.14,3.14017377963,0.000160610268155
1951,mean,1497.67475926,0.481518518519,0.0,1.35,0.000187796583692,0.536962962963,934.14,3.14019367917,0.000158650634904
1952,best,1470.63975,0.483,0.0,1.35,0.000191243313111,0.534,934.14,3.14016011965,0.000161844213924
1952,mean,1494.09952885,0.481923076923,0.0,1.35,0.000188245644917,0.536153846154,934.14,3.14018821395,0.000159105722242
1953,best,1460.6405,0.48225,0.0,1.35,0.000192552526414,0.5355,934.14,3.14015435299,0.000162809279252
1953,mean,1489.89756481,0.482185185185,0.0,1.35,0.000188776385327,0.53562962963,934.14,3.14018288088,0.000159603591946
1954,best,1460.6405,0.48225,0.0,1.35,0.000192552526414,0.5355,934.14,3.14015435299,0.000162809279252
1954,mean,1485.81933434,0.48234939759,0.0,1.35,0.000189294973278,0.535301204819,934.14,3.14017813771,0.000160072944541
1955,best,1470.63975,0.48375,0.0,1.35,0.000191243313111,0.5325,934.14,3.14015608435,0.000161985440536
1955,mean,1481.9484256,0.48275,0.0,1.35,0.000189787806914,0.5345,934.14,3.14017234586,0.000160565194853
1956,best,1460.6405,0.483,0.0,1.35,0.000192552526414,0.534,934.14,3.14015031282,0.0001629521669
1956,mean,1477.34656402,0.482826219512,0.0,1.35,0.000190378953426,0.534347560976,934.14,3.14016751379,0.000161079687585
1957,best,1460.6405,0.48375,0.0,1.35,0.000192552526414,0.5325,934.14,3.14014624989,0.000163094360321
1957,mean,1473.28322989,0.482931034483,0.0,1.35,0.000190904305032,0.534137931034,934.14,3.14016301862,0.000161543924177
1958,best,1450.64125,0.48375,0.0,1.35,0.00019387978864,0.5325,934.14,3.14013627985,0.000164218567766
1958,mean,1469.74238141,0.483125,0.0,1.35,0.000191365128147,0.53375,934.14,3.14015852624,0.00016197056203
1959,best,1450.64125,0.4845,0.0,1.35,0.00019387978864,0.531,934.14,3.1401321658,0.000164361022471
1959,mean,1464.58757237,0.483246710526,0.0,1.35,0.000192039274734,0.533506578947,934.14,3.14015281344,0.000162564001172
1960,best,1440.642,0.48525,0.0,1.35,0.000195225475181,0.5295,934.14,3.14011786273,0.000165644523506
1960,mean,1460.40242262,0.483375,0.0,1.35,0.00019259035942,0.53325,934.14,3.14014797373,0.000163054822964
1961,best,1440.642,0.4845,0.0,1.35,0.000195225475181,0.531,934.14,3.14012202881,0.000165501824292
1961,mean,1455.4557037,0.484064814815,0.0,1.35,0.000193243883831,0.53187037037,934.14,3.14013932528,0.000163738919045
1962,best,1430.64275,0.48525,0.0,1.35,0.000196589972802,0.5295,934.14,3.14010755492,0.000166802269737
1962,mean,1452.0204569,0.484439655172,0.0,1.35,0.000193700737636,0.531120689655,934.14,3.14013383177,0.000164197313543
1963,best,1430.64275,0.486,0.0,1.35,0.000196589972802,0.528,934.14,3.14010333589,0.000166945195899
1963,mean,1446.82574671,0.484519736842,0.0,1.35,0.000194397926323,0.530960526316,934.14,3.14012813067,0.000164803745125
1964,best,1420.6435,0.486,0.0,1.35,0.000197973678496,0.528,934.14,3.14009285328,0.000168120245749
1964,mean,1442.25107471,0.484801724138,0.0,1.35,0.000195016275285,0.530396551724,934.14,3.14012192035,0.000165381493765
1965,best,1420.6435,0.486,0.0,1.35,0.000197973678496,0.528,934.14,3.14009285328,0.000168120245749
1965,mean,1437.26562987,0.48487987013,0.0,1.35,0.000195693824152,0.53024025974,934.14,3.14011637607,0.000165970932768
1966,best,1410.64425,0.48525,0.0,1.35,0.000199377000854,0.5295,934.14,3.14008650089,0.000169167001764
1966,mean,1429.86358766,0.484909090909,0.0,1.35,0.00019670475859,0.530181818182,934.14,3.14010858686,0.000166833838747
1967,best,1410.64425,0.486,0.0,1.35,0.000199377000854,0.528,934.14,3.14008222205,0.00016931195417
1967,mean,1423.76826562,0.4849125,0.0,1.35,0.000197546869398,0.530175,934.14,3.14010221852,0.000167548551446
1968,best,1400.645,0.486,0.0,1.35,0.000200800359835,0.528,934.14,3.14007143904,0.000170520677791
1968,mean,1419.24825581,0.485101744186,0.0,1.35,0.00019817656257,0.529796511628,934.14,3.14009639441,0.000168119163966
1969,best,1390.64575,0.486,0.0,1.35,0.000202244187903,0.528,934.14,3.14006050095,0.000171746783866
1969,mean,1414.77727333,0.48538,0.0,1.35,0.0001988038401,0.52924,934.14,3.14009007785,0.000168705321682
1970,best,1390.64575,0.486,0.0,1.35,0.000202244187903,0.528,934.14,3.14006050095,0.000171746783866
1970,mean,1410.99716471,0.485470588235,0.0,1.35,0.000199334298267,0.529058823529,934.14,3.14008555505,0.000169172966292
1971,best,1390.64575,0.486,0.0,1.35,0.000202244187903,0.528,934.14,3.14006050095,0.000171746783866
1971,mean,1407.07308929,0.485592857143,0.0,1.35,0.000199888498316,0.528814285714,934.14,3.1400806641,0.000169666945798
1972,best,1390.64575,0.48825,0.0,1.35,0.000202244187903,0.5235,934.14,3.14004733059,0.000172182916357
1972,mean,1402.98248701,0.485659090909,0.0,1.35,0.000200470007824,0.528681818182,934.14,3.1400758798,0.000170173132995
1973,best,1380.6465,0.486,0.0,1.35,0.000203708929575,0.528,934.14,3.14004940443,0.000172990649877
1973,mean,1400.13221795,0.485769230769,0.0,1.35,0.000200879656483,0.528461538462,934.14,3.14007213566,0.000170542339994
1974,best,1380.6465,0.48825,0.0,1.35,0.000203708929575,0.5235,934.14,3.14003613868,0.000173429941033
1974,mean,1395.71030519,0.486224025974,0.0,1.35,0.000201516371658,0.527551948052,934.14,3.14006467054,0.000171171627112
1975,best,1370.64725,0.486,0.0,1.35,0.000205195042781,0.528,934.14,3.140038146,0.000174252664703
1975,mean,1393.50267857,0.4866875,0.0,1.35,0.000201835146067,0.526625,934.14,3.14005957552,0.00017153212606
1976,best,1370.64725,0.48825,0.0,1.35,0.000205195042781,0.5235,934.14,3.14002478348,0.00017469516061
1976,mean,1388.26497619,0.487017857143,0.0,1.35,0.000202597179498,0.525964285714,934.14,3.14005185392,0.000172243859656
1977,best,1370.64725,0.48825,0.0,1.35,0.000205195042781,0.5235,934.14,3.14002478348,0.00017469516061
1977,mean,1383.74150595,0.487357142857,0.0,1.35,0.000203259606115,0.525285714286,934.14,3.14004482824,0.000172873266604
1978,best,1360.648,0.48825,0.0,1.35,0.000206702998412,0.5235,934.14,3.14001326138,0.000175978975986
1978,mean,1379.50734494,0.487556962025,0.0,1.35,0.000203883926738,0.524886075949,934.14,3.14003888936,0.000173443176952
1979,best,1350.64875,0.48825,0.0,1.35,0.000208233281683,0.5235,934.14,3.14000156868,0.000177281800256
1979,mean,1376.49096753,0.487957792208,0.0,1.35,0.000204329908687,0.524084415584,934.14,3.14003311177,0.000173901086651
1980,best,1350.64875,0.4875,0.0,1.35,0.000208233281683,0.525,934.14,3.14000611463,0.000177132995379
1980,mean,1373.86129464,0.488142857143,0.0,1.35,0.000204721507351,0.523714285714,934.14,3.14002902894,0.000174270520044
1981,best,1350.64875,0.489,0.0,1.35,0.000208233281683,0.522,934.14,3.1399969966,0.000177429695351
1981,mean,1369.87807692,0.488192307692,0.0,1.35,0.000205315532307,0.523615384615,934.14,3.14002419592,0.00017478555684
1982,best,1350.64875,0.489,0.0,1.35,0.000208233281683,0.522,934.14,3.1399969966,0.000177429695351
1982,mean,1367.27400904,0.488042168675,0.0,1.35,0.000205709318196,0.523915662651,934.14,3.14002207648,0.000175091237692
1983,best,1340.6495,0.489,0.0,1.35,0.000209786392361,0.522,934.14,3.13998509537,0.000178753057075
1983,mean,1362.62459593,0.488136627907,0.0,1.35,0.00020641062622,0.523726744186,934.14,3.14001615149,0.000175706528932
1984,best,1340.6495,0.489,0.0,1.35,0.000209786392361,0.522,934.14,3.13998509537,0.000178753057075
1984,mean,1358.35901506,0.488512048193,0.0,1.35,0.00020706059204,0.522975903614,934.14,3.14000891413,0.000176333522155
1985,best,1330.65025,0.48525,0.0,1.35,0.000211362844766,0.5295,934.14,3.13999595633,0.000179336726806
1985,mean,1353.67177907,0.488677325581,0.0,1.35,0.000207779068237,0.522645348837,934.14,3.14000240022,0.000176977740733
1986,best,1330.65025,0.489,0.0,1.35,0.000211362844766,0.522,934.14,3.13997301529,0.000180096307624
1986,mean,1349.73972727,0.488756493506,0.0,1.35,0.000208382749232,0.522487012987,934.14,3.13999729766,0.000177507565705
1987,best,1320.651,0.489,0.0,1.35,0.000212963169361,0.522,934.14,3.13996075227,0.000181459898991
1987,mean,1345.83898418,0.488819620253,0.0,1.35,0.00020898445825,0.522360759494,934.14,3.1399923055,0.000178032463502
1988,best,1320.651,0.4905,0.0,1.35,0.000212963169361,0.519,934.14,3.13995131932,0.000181759514959
1988,mean,1340.27452812,0.488840625,0.0,1.35,0.000209853705655,0.52231875,934.14,3.13998550951,0.000178777188285
1989,best,1320.651,0.48975,0.0,1.35,0.000212963169361,0.5205,934.14,3.13995604939,0.000181610197727
1989,mean,1336.74735366,0.489118902439,0.0,1.35,0.000210407047229,0.521762195122,934.14,3.13997956786,0.000179304525076
1990,best,1320.651,0.4905,0.0,1.35,0.000212963169361,0.519,934.14,3.13995131932,0.000181759514959
1990,mean,1333.38813988,0.489508928571,0.0,1.35,0.000210939110275,0.520982142857,934.14,3.1399730835,0.000179835884459
1991,best,1310.65175,0.48975,0.0,1.35,0.000214587912524,0.5205,934.14,3.13994356338,0.000182995742129
1991,mean,1327.96752439,0.489649390244,0.0,1.35,0.000211798598798,0.520701219512,934.14,3.13996561888,0.000180596464859
1992,best,1310.65175,0.48975,0.0,1.35,0.000214587912524,0.5205,934.14,3.13994356338,0.000182995742129
1992,mean,1323.73718827,0.489490740741,0.0,1.35,0.000212473401998,0.521018518519,934.14,3.13996142378,0.000181139980676
1993,best,1300.6525,0.4905,0.0,1.35,0.000216237637233,0.519,934.14,3.13992608259,0.000184554203326
1993,mean,1320.52113961,0.489525974026,0.0,1.35,0.000212989675656,0.520948051948,934.14,3.13995723343,0.00018158714063
1994,best,1300.6525,0.49125,0.0,1.35,0.000216237637233,0.5175,934.14,3.13992125195,0.000184704793065
1994,mean,1317.54778448,0.489913793103,0.0,1.35,0.000213472491132,0.520172413793,934.14,3.13995108769,0.000182076396623
1995,best,1300.6525,0.49125,0.0,1.35,0.000216237637233,0.5175,934.14,3.13992125195,0.000184704793065
1995,mean,1314.80728247,0.489857142857,0.0,1.35,0.000213917192817,0.520285714286,934.14,3.1399480136,0.000182444296831
1996,best,1290.65325,0.4905,0.0,1.35,0.000217912924199,0.519,934.14,3.13991317095,0.000185984024959
1996,mean,1309.63916772,0.489844936709,0.0,1.35,0.000214760672827,0.520310126582,934.14,3.13994160478,0.000183161089074
1997,best,1290.65325,0.49125,0.0,1.35,0.000217912924199,0.5175,934.14,3.13990830288,0.000186135781382
1997,mean,1306.74399713,0.490163793103,0.0,1.35,0.000215236979737,0.519672413793,934.14,3.13993591342,0.000183631556495
1998,best,1280.654,0.49125,0.0,1.35,0.000219614372099,0.5175,934.14,3.1398951516,0.000187589115715
1998,mean,1301.26221037,0.490344512195,0.0,1.35,0.000216144838072,0.51931097561,934.14,3.13992777382,0.000184442701599
1999,best,1280.654,0.49125,0.0,1.35,0.000219614372099,0.5175,934.14,3.1398951516,0.000187589115715
1999,mean,1297.18053819,0.490197916667,0.0,1.35,0.000216825039792,0.519604166667,934.14,3.13992347579,0.000184992774106
2000,best,1280.654,0.49125,0.0,1.35,0.000219614372099,0.5175,934.14,3.1398951516,0.000187589115715
2000,mean,1292.21939759,0.490057228916,0.0,1.35,0.000217654928117,0.519885542169,934.14,3.13991798509,0.000185672695468
2001,best,1270.65475,0.48975,0.0,1.35,0.000221342598707,0.5205,934.14,3.1398916542,0.00018875598648
2001,mean,1288.1534375,0.490190625,0.0,1.35,0.000218344827124,0.51961875,934.14,3.13991182456,0.000186288620583
2002,best,1270.65475,0.492,0.0,1.35,0.000221342598707,0.516,934.14,3.13987681991,0.00018921839313
2002,mean,1283.09567733,0.490377906977,0.0,1.35,0.00021920262446,0.519244186047,934.14,3.13990399996,0.00018705868031
2003,best,1260.6555,0.49125,0.0,1.35,0.000223098241349,0.5175,934.14,3.13986822317,0.000190564949881
2003,mean,1279.04492529,0.490689655172,0.0,1.35,0.000219895877995,0.518620689655,934.14,3.13989662629,0.000187714241105
2004,best,1260.6555,0.492,0.0,1.35,0.000223098241349,0.516,934.14,3.13986321029,0.000190719233374
2004,mean,1276.9957378,0.490756097561,0.0,1.35,0.000220249301545,0.518487804878,934.14,3.1398934645,0.000188029457533
2005,best,1250.65625,0.492,0.0,1.35,0.000224881957138,0.516,934.14,3.13984938305,0.000192244072412
2005,mean,1275.04466463,0.491085365854,0.0,1.35,0.000220587854101,0.517829268293,934.14,3.13988869244,0.00018838583073
2006,best,1250.65625,0.492,0.0,1.35,0.000224881957138,0.516,934.14,3.13984938305,0.000192244072412
2006,mean,1270.53711176,0.491382352941,0.0,1.35,0.000221372615228,0.517235294118,934.14,3.13988067206,0.000189116853087
2007,best,1250.65625,0.49275,0.0,1.35,0.000224881957138,0.5145,934.14,3.13984430063,0.000192398467689
2007,mean,1267.40824026,0.491698051948,0.0,1.35,0.000221919428751,0.516603896104,934.14,3.13987433719,0.000189648878186
2008,best,1240.657,0.492,0.0,1.35,0.000226694425464,0.516,934.14,3.13983533291,0.000193793491034
2008,mean,1264.97616358,0.491787037037,0.0,1.35,0.000222346489998,0.516425925926,934.14,3.13987043942,0.000190031846532
2009,best,1240.657,0.4935,0.0,1.35,0.000226694425464,0.513,934.14,3.13982505619,0.000194103609633
2009,mean,1260.77894753,0.492203703704,0.0,1.35,0.000223084918543,0.515592592593,934.14,3.13986191682,0.000190748344661
2010,best,1240.657,0.4935,0.0,1.35,0.000226694425464,0.513,934.14,3.13982505619,0.000194103609633
2010,mean,1257.69275926,0.492518518519,0.0,1.35,0.000223632717114,0.514962962963,934.14,3.13985555314,0.000191280971387
2011,best,1230.65775,0.4935,0.0,1.35,0.00022853634664,0.513,934.14,3.13981069424,0.000195680726266
2011,mean,1252.40611875,0.492534375,0.0,1.35,0.000224583790813,0.51493125,934.14,3.13984806042,0.000192097708438
2012,best,1220.6585,0.4935,0.0,1.35,0.000230408444622,0.513,934.14,3.139796097,0.000197283681324
2012,mean,1245.91301603,0.492355769231,0.0,1.35,0.000225753307262,0.515288461538,934.14,3.13984018829,0.000193061779782
2013,best,1220.6585,0.4935,0.0,1.35,0.000230408444622,0.513,934.14,3.139796097,0.000197283681324
2013,mean,1238.94981098,0.492676829268,0.0,1.35,0.000227020438615,0.514646341463,934.14,3.13982816246,0.000194211939359
2014,best,1210.65925,0.4935,0.0,1.35,0.000232311467471,0.513,934.14,3.13978125863,0.000198913115322
2014,mean,1234.43795427,0.492576219512,0.0,1.35,0.000227850630486,0.514847560976,934.14,3.13982239228,0.000194900968832
2015,best,1200.66,0.4935,0.0,1.35,0.000234246187574,0.513,934.14,3.1397661731,0.000200569689607
2015,mean,1229.94351786,0.492669642857,0.0,1.35,0.000228680549022,0.514660714286,934.14,3.13981528986,0.000195630644904
2016,best,1210.65925,0.49425,0.0,1.35,0.000232311467471,0.5115,934.14,3.13977594662,0.00019907020118
2016,mean,1224.03324687,0.493003125,0.0,1.35,0.000229786191719,0.51399375,934.14,3.13980439019,0.000196646296033
2017,best,1200.66,0.49275,0.0,1.35,0.000234246187574,0.5145,934.14,3.13977149812,0.000200410064573
2017,mean,1218.78364062,0.49314375,0.0,1.35,0.000230772983576,0.5137125,934.14,3.13979572395,0.000197520310945
2018,best,1200.66,0.495,0.0,1.35,0.000234246187574,0.51,934.14,3.13975542911,0.000200885214571
2018,mean,1214.3175122,0.493134146341,0.0,1.35,0.000231619803164,0.513731707317,934.14,3.13978919691,0.000198243044629
2019,best,1200.66,0.495,0.0,1.35,0.000234246187574,0.51,934.14,3.13975542911,0.000200885214571
2019,mean,1210.29342378,0.493518292683,0.0,1.35,0.00023238766164,0.512963414634,934.14,3.13978050402,0.000198981487032
2020,best,1190.66075,0.4935,0.0,1.35,0.000236213403241,0.513,934.14,3.1397508342,0.000202254087717
2020,mean,1206.00843605,0.493726744186,0.0,1.35,0.000233213926578,0.512546511628,934.14,3.13977259015,0.000199732658354
2021,best,1190.66075,0.49425,0.0,1.35,0.000236213403241,0.5115,934.14,3.13974543298,0.000202413812011
2021,mean,1203.1598125,0.493901785714,0.0,1.35,0.000233765960705,0.512196428571,934.14,3.13976703386,0.000200241773978
2022,best,1180.6615,0.49275,0.0,1.35,0.00023821394052,0.5145,934.14,3.13974065069,0.00020380468812
2022,mean,1200.29417378,0.494076219512,0.0,1.35,0.000234324499815,0.511847560976,934.14,3.13976142335,0.000200756732551
2023,best,1180.6615,0.49425,0.0,1.35,0.00023821394052,0.5115,934.14,3.13972978851,0.000204128093974
2023,mean,1199.19669512,0.49456097561,0.0,1.35,0.000234539621155,0.510878048781,934.14,3.13975625842,0.000201043375218
2024,best,1180.6615,0.49575,0.0,1.35,0.00023821394052,0.5085,934.14,3.13971879817,0.000204446360669
2024,mean,1194.07821519,0.494487341772,0.0,1.35,0.000235546494731,0.511025316456,934.14,3.13974890763,0.000201891069088
2025,best,1170.66225,0.4965,0.0,1.35,0.000240248653199,0.507,934.14,3.13969720127,0.000206351110318
2025,mean,1190.53417722,0.494401898734,0.0,1.35,0.000236248860678,0.511196202532,934.14,3.13974402861,0.000202474861191
2026,best,1160.663,0.4935,0.0,1.35,0.000242318424398,0.513,934.14,3.13970323174,0.000207481418037
2026,mean,1185.06593155,0.494508928571,0.0,1.35,0.000237341631381,0.510982142857,934.14,3.13973470545,0.000203433613675
2027,best,1160.663,0.49575,0.0,1.35,0.000242318424398,0.5085,934.14,3.1396865112,0.00020796902097
2027,mean,1179.89232692,0.494567307692,0.0,1.35,0.000238381860754,0.510865384615,934.14,3.13972612826,0.000204337984528
2028,best,1150.66375,0.49575,0.0,1.35,0.000244424168159,0.5085,934.14,3.13966994686,0.000209776268889
