g,type,rco,ti,at,n0,p,a,r1,theta,v
1178,best,4910.38175,0.3045,0.0,1.35,5.72766066398e-05,0.891,934.14,3.14133551955,3.79331752659e-05
1178,mean,4924.35660542,0.302719879518,0.0,1.35,5.71142133255e-05,0.894560240964,934.14,3.14133726835,3.77357463825e-05
1179,best,4900.3825,0.3045,0.0,1.35,5.73934794375e-05,0.891,934.14,3.14133499487,3.80105778318e-05
1179,mean,4920.50599062,0.30294375,0.0,1.35,5.71589063497e-05,0.8941125,934.14,3.14133694013,3.77765886063e-05
1180,best,4900.3825,0.3045,0.0,1.35,5.73934794375e-05,0.891,934.14,3.14133499487,3.80105778318e-05
1180,mean,4917.33244817,0.303228658537,0.0,1.35,5.7195787532e-05,0.893542682927,934.14,3.14133661236,3.78153301958e-05
1181,best,4890.38325,0.3045,0.0,1.35,5.75108306293e-05,0.891,934.14,3.14133446804,3.80882972288e-05
1181,mean,4913.67695739,0.303553977273,0.0,1.35,5.72383394022e-05,0.892892045455,934.14,3.14133623505,3.78599308345e-05
1182,best,4880.384,0.3045,0.0,1.35,5.76286620344e-05,0.891,934.14,3.14133393906,3.81663346615e-05
1182,mean,4909.54847917,0.303803571429,0.0,1.35,5.72865212473e-05,0.892392857143,934.14,3.14133587578,3.79044448755e-05
1183,best,4870.38475,0.30225,0.0,1.35,5.77469782002e-05,0.8955,934.14,3.14133471064,3.81298490582e-05
1183,mean,4905.93763889,0.303990740741,0.0,1.35,5.73287030128e-05,0.892018518519,934.14,3.14133557905,3.79418386237e-05
1184,best,4880.384,0.30375,0.0,1.35,5.76286620344e-05,0.8925,934.14,3.14133437387,3.81280641844e-05
1184,mean,4901.94864759,0.304030120482,0.0,1.35,5.73752719014e-05,0.891939759036,934.14,3.14133534716,3.79746830966e-05
1185,best,4880.384,0.30525,0.0,1.35,5.76286620344e-05,0.8895,934.14,3.14133350278,3.82046727821e-05
1185,mean,4898.59691964,0.304330357143,0.0,1.35,5.74145545518e-05,0.891339285714,934.14,3.14133499775,3.80159339187e-05
1186,best,4870.38475,0.306,0.0,1.35,5.77469782002e-05,0.888,934.14,3.14133253207,3.83215946566e-05
1186,mean,4892.94716026,0.304480769231,0.0,1.35,5.74809498339e-05,0.891038461538,934.14,3.14133461279,3.80675454646e-05
1187,best,4870.38475,0.306,0.0,1.35,5.77469782002e-05,0.888,934.14,3.14133253207,3.83215946566e-05
1187,mean,4885.8835875,0.304453125,0.0,1.35,5.75640234047e-05,0.89109375,934.14,3.14133425577,3.81211596909e-05
1188,best,4870.38475,0.30675,0.0,1.35,5.77469782002e-05,0.8865,934.14,3.14133209193,3.83601472585e-05
1188,mean,4881.96924695,0.304710365854,0.0,1.35,5.76101699108e-05,0.890579268293,934.14,3.14133389903,3.81648680114e-05
1189,best,4860.3855,0.306,0.0,1.35,5.78657809456e-05,0.888,934.14,3.14133199692,3.84004335984e-05
1189,mean,4876.25930937,0.304921875,0.0,1.35,5.76775824811e-05,0.89015625,934.14,3.14133347297,3.82203578965e-05
1190,best,4850.38625,0.30675,0.0,1.35,5.79850729991e-05,0.8865,934.14,3.14133101762,3.8518308808e-05
1190,mean,4871.86191193,0.305224431818,0.0,1.35,5.77296378879e-05,0.889551136364,934.14,3.14133306251,3.82703590999e-05
1191,best,4850.38625,0.3075,0.0,1.35,5.79850729991e-05,0.885,934.14,3.14133057417,3.85570886303e-05
1191,mean,4868.20542628,0.305538461538,0.0,1.35,5.77730398291e-05,0.888923076923,934.14,3.14133268396,3.83152359852e-05
1192,best,4830.38775,0.306,0.0,1.35,5.82251395826e-05,0.888,934.14,3.14133037819,3.86389083456e-05
1192,mean,4861.93300298,0.305669642857,0.0,1.35,5.78475642106e-05,0.888660714286,934.14,3.14133227199,3.83713915393e-05
1193,best,4830.38775,0.306,0.0,1.35,5.82251395826e-05,0.888,934.14,3.14133037819,3.86389083456e-05
1193,mean,4860.3855,0.305862068966,0.0,1.35,5.78660233834e-05,0.888275862069,934.14,3.1413320762,3.83935187961e-05
1194,best,4820.3885,0.30675,0.0,1.35,5.8345920479e-05,0.8865,934.14,3.14132938943,3.87580124756e-05
1194,mean,4855.44611145,0.305918674699,0.0,1.35,5.79249102424e-05,0.888162650602,934.14,3.14133177743,3.84355184945e-05
1195,best,4820.3885,0.30675,0.0,1.35,5.8345920479e-05,0.8865,934.14,3.14132938943,3.87580124756e-05
1195,mean,4849.35184483,0.305887931034,0.0,1.35,5.79977485223e-05,0.888224137931,934.14,3.14133146733,3.84822807079e-05
1196,best,4810.38925,0.306,0.0,1.35,5.8467202507e-05,0.888,934.14,3.14132928781,3.87995442361e-05
1196,mean,4840.387,0.306185294118,0.0,1.35,5.81051739145e-05,0.887629411765,934.14,3.14133080795,3.85689335731e-05
1197,best,4810.38925,0.30675,0.0,1.35,5.8467202507e-05,0.8865,934.14,3.14132884219,3.88385776687e-05
1197,mean,4836.01232812,0.3064125,0.0,1.35,5.81578048696e-05,0.887175,934.14,3.14133043668,3.86156185648e-05
1198,best,4810.38925,0.3075,0.0,1.35,5.8467202507e-05,0.885,934.14,3.14132839505,3.88776799343e-05
1198,mean,4829.27672222,0.3065,0.0,1.35,5.82389601968e-05,0.887,934.14,3.14133001863,3.86740628998e-05
1199,best,4800.39,0.30825,0.0,1.35,5.8588990214e-05,0.8835,934.14,3.14132739501,3.89979152484e-05
1199,mean,4821.71370181,0.307003012048,0.0,1.35,5.83301247805e-05,0.885993975904,934.14,3.1413293092,3.87607248558e-05
1200,best,4790.39075,0.30825,0.0,1.35,5.87112863286e-05,0.8835,934.14,3.14132684132,3.90793178036e-05
1200,mean,4814.29139634,0.307225609756,0.0,1.35,5.84200634188e-05,0.885548780488,934.14,3.14132877067,3.88320813085e-05
1201,best,4790.39075,0.30825,0.0,1.35,5.87112863286e-05,0.8835,934.14,3.14132684132,3.90793178036e-05
1201,mean,4809.88295886,0.307462025316,0.0,1.35,5.84735098067e-05,0.885075949367,934.14,3.14132838835,3.88799353197e-05
1202,best,4790.39075,0.30825,0.0,1.35,5.87112863286e-05,0.8835,934.14,3.14132684132,3.90793178036e-05
1202,mean,4806.89553614,0.307771084337,0.0,1.35,5.85099009931e-05,0.884457831325,934.14,3.14132803941,3.89202640314e-05
1203,best,4780.3915,0.30825,0.0,1.35,5.88340935792e-05,0.8835,934.14,3.14132628531,3.91610605804e-05
1203,mean,4801.25413272,0.307944444444,0.0,1.35,5.85786159561e-05,0.884111111111,934.14,3.1413276249,3.89750292851e-05
1204,best,4780.3915,0.30825,0.0,1.35,5.88340935792e-05,0.8835,934.14,3.14132628531,3.91610605804e-05
1204,mean,4797.5166523,0.307922413793,0.0,1.35,5.86242380576e-05,0.884155172414,934.14,3.14132743164,3.90042298176e-05
1205,best,4770.39225,0.3075,0.0,1.35,5.89574165133e-05,0.885,934.14,3.14132617939,3.92036470136e-05
1205,mean,4793.57232955,0.308079545455,0.0,1.35,5.86725363353e-05,0.883840909091,934.14,3.14132711878,3.90446052333e-05
1206,best,4770.39225,0.309,0.0,1.35,5.89574165133e-05,0.882,934.14,3.14132527302,3.92827157388e-05
1206,mean,4788.12901488,0.308125,0.0,1.35,5.87391919431e-05,0.88375,934.14,3.14132678962,3.9091351309e-05
1207,best,4770.39225,0.309,0.0,1.35,5.89574165133e-05,0.882,934.14,3.14132527302,3.92827157388e-05
1207,mean,4783.80587805,0.308222560976,0.0,1.35,5.87922848065e-05,0.883554878049,934.14,3.14132649045,3.91318240438e-05
1208,best,4760.393,0.309,0.0,1.35,5.90812569499e-05,0.882,934.14,3.14132471138,3.93652293385e-05
1208,mean,4780.14761585,0.308432926829,0.0,1.35,5.88372837872e-05,0.883134146341,934.14,3.14132616003,3.91728311574e-05
1209,best,4760.393,0.309,0.0,1.35,5.90812569499e-05,0.882,934.14,3.14132471138,3.93652293385e-05
1209,mean,4776.36741159,0.308487804878,0.0,1.35,5.88837990951e-05,0.883024390244,934.14,3.14132591604,3.92066953573e-05
1210,best,4760.393,0.30975,0.0,1.35,5.90812569499e-05,0.8805,934.14,3.14132425492,3.94049513374e-05
1210,mean,4773.55656962,0.308553797468,0.0,1.35,5.89185275905e-05,0.882892405063,934.14,3.14132571872,3.92333006783e-05
1211,best,4750.39375,0.30975,0.0,1.35,5.92056185269e-05,0.8805,934.14,3.14132368996,3.94878957794e-05
1211,mean,4770.77196835,0.308743670886,0.0,1.35,5.89528709048e-05,0.882512658228,934.14,3.14132544821,3.92661835928e-05
1212,best,4750.39375,0.309,0.0,1.35,5.92056185269e-05,0.882,934.14,3.14132414738,3.94480901687e-05
1212,mean,4767.26748437,0.308971875,0.0,1.35,5.89962074855e-05,0.88205625,934.14,3.14132511333,3.93071019042e-05
1213,best,4740.3945,0.30975,0.0,1.35,5.93305057919e-05,0.8805,934.14,3.14132312262,3.95711908353e-05
1213,mean,4762.70989939,0.309256097561,0.0,1.35,5.90527337541e-05,0.881487804878,934.14,3.14132468404,3.9359819283e-05
1214,best,4750.39375,0.312,0.0,1.35,5.92056185269e-05,0.876,934.14,3.1413223083,3.96077326079e-05
1214,mean,4760.28311813,0.309626373626,0.0,1.35,5.90827838815e-05,0.880747252747,934.14,3.14132432189,3.93994854777e-05
1215,best,4740.3945,0.312,0.0,1.35,5.93305057919e-05,0.876,934.14,3.14132173804,3.96912804454e-05
1215,mean,4756.204125,0.309820945946,0.0,1.35,5.91334461648e-05,0.880358108108,934.14,3.141323973,3.94436004883e-05
1216,best,4730.39525,0.30975,0.0,1.35,5.94559205638e-05,0.8805,934.14,3.14132255287,3.96548377182e-05
1216,mean,4753.86015667,0.31012,0.0,1.35,5.91626183207e-05,0.87976,934.14,3.14132365834,3.94789026795e-05
1217,best,4720.396,0.3105,0.0,1.35,5.95818664806e-05,0.879,934.14,3.14132151882,3.97789678314e-05
1217,mean,4749.69612791,0.31014244186,0.0,1.35,5.92145211369e-05,0.879715116279,934.14,3.14132340846,3.95147397025e-05
1218,best,4720.396,0.3105,0.0,1.35,5.95818664806e-05,0.879,934.14,3.14132151882,3.97789678314e-05
1218,mean,4746.59656646,0.310509493671,0.0,1.35,5.92531574926e-05,0.878981012658,934.14,3.14132300795,3.956004669e-05
1219,best,4720.396,0.31275,0.0,1.35,5.95818664806e-05,0.8745,934.14,3.14132012361,3.98997777858e-05
1219,mean,4741.95282468,0.310646103896,0.0,1.35,5.9311289539e-05,0.878707792208,934.14,3.14132265972,3.96061314844e-05
1220,best,4720.396,0.31275,0.0,1.35,5.95818664806e-05,0.8745,934.14,3.14132012361,3.98997777858e-05
1220,mean,4735.15099085,0.310710365854,0.0,1.35,5.93964979289e-05,0.878579268293,934.14,3.141322232,3.96664774406e-05
1221,best,4710.39675,0.3135,0.0,1.35,5.97083462708e-05,0.873,934.14,3.14131907583,4.00249736044e-05
1221,mean,4731.01248765,0.311064814815,0.0,1.35,5.94483624495e-05,0.87787037037,934.14,3.14132177683,3.9720096855e-05
1222,best,4700.3975,0.31275,0.0,1.35,5.98353653913e-05,0.8745,934.14,3.1413189641,4.00695366538e-05
1222,mean,4726.83229885,0.3115,0.0,1.35,5.95010119521e-05,0.877,934.14,3.14132126746,3.97786092286e-05
1223,best,4700.3975,0.31275,0.0,1.35,5.98353653913e-05,0.8745,934.14,3.1413189641,4.00695366538e-05
1223,mean,4721.7752069,0.311896551724,0.0,1.35,5.95648564207e-05,0.876206896552,934.14,3.1413207306,3.98425562683e-05
1224,best,4690.39825,0.31275,0.0,1.35,5.99629256612e-05,0.8745,934.14,3.14131838063,4.01549590604e-05
1224,mean,4714.88359295,0.312375,0.0,1.35,5.96518469324e-05,0.87525,934.14,3.14132003556,3.99265317839e-05
1225,best,4690.39825,0.3135,0.0,1.35,5.99629256612e-05,0.873,934.14,3.14131790937,4.01956286974e-05
1225,mean,4708.76896512,0.31273255814,0.0,1.35,5.97292617089e-05,0.874534883721,934.14,3.14131945925,3.99975824847e-05
1226,best,4690.39825,0.315,0.0,1.35,5.99629256612e-05,0.87,934.14,3.14131696198,4.02771814565e-05
1226,mean,4705.71355696,0.312987341772,0.0,1.35,5.97680069243e-05,0.874025316456,934.14,3.14131912257,4.00373037944e-05
1227,best,4690.39825,0.31575,0.0,1.35,5.99629256612e-05,0.8685,934.14,3.14131648583,4.03180646826e-05
1227,mean,4701.24081024,0.31328313253,0.0,1.35,5.98248941706e-05,0.87343373494,934.14,3.14131867651,4.00914217746e-05
1228,best,4670.39975,0.31275,0.0,1.35,6.02196851105e-05,0.8745,934.14,3.1413172062,4.03269013908e-05
1228,mean,4696.93622115,0.313461538462,0.0,1.35,5.98797367811e-05,0.873076923077,934.14,3.1413183134,4.01378198565e-05
1229,best,4680.399,0.31425,0.0,1.35,6.00910307185e-05,0.8715,934.14,3.14131684852,4.03223306346e-05
1229,mean,4694.046625,0.313408783784,0.0,1.35,5.99165156215e-05,0.873182432432,934.14,3.14131817801,4.01596214448e-05
1230,best,4670.39975,0.31425,0.0,1.35,6.02196851105e-05,0.8715,934.14,3.14131625802,4.04086604058e-05
1230,mean,4689.11629487,0.313605769231,0.0,1.35,5.99795102155e-05,0.872788461538,934.14,3.14131776509,4.02125530937e-05
1231,best,4670.39975,0.315,0.0,1.35,6.02196851105e-05,0.87,934.14,3.14131578148,4.04496471395e-05
1231,mean,4684.74077961,0.313805921053,0.0,1.35,6.00355501774e-05,0.872388157895,934.14,3.14131738192,4.02610187546e-05
1232,best,4670.39975,0.3165,0.0,1.35,6.02196851105e-05,0.867,934.14,3.14131482344,4.05318353161e-05
1232,mean,4678.82017105,0.314230263158,0.0,1.35,6.01115034562e-05,0.871539473684,934.14,3.1413167654,4.03350668868e-05
1233,best,4660.4005,0.315,0.0,1.35,6.03488906563e-05,0.87,934.14,3.14131518743,4.05364346862e-05
1233,mean,4675.21866566,0.314385542169,0.0,1.35,6.01577823698e-05,0.871228915663,934.14,3.141316455,4.03745594408e-05
1234,best,4660.4005,0.3165,0.0,1.35,6.03488906563e-05,0.867,934.14,3.14131422734,4.06187992033e-05
1234,mean,4672.0045679,0.314833333333,0.0,1.35,6.01991728723e-05,0.870333333333,934.14,3.1413159808,4.04267914199e-05
1235,best,4660.4005,0.31725,0.0,1.35,6.03488906563e-05,0.8655,934.14,3.1413137448,4.06600891443e-05
1235,mean,4667.96090854,0.31493597561,0.0,1.35,6.02513062005e-05,0.87012804878,934.14,3.14131567586,4.04674230679e-05
1236,best,4650.40125,0.31575,0.0,1.35,6.04786528129e-05,0.8685,934.14,3.14131411057,4.06648309624e-05
1236,mean,4664.10392593,0.314962962963,0.0,1.35,6.03011121375e-05,0.870074074074,934.14,3.14131542974,4.05023553772e-05
1237,best,4640.402,0.3165,0.0,1.35,6.06089733992e-05,0.867,934.14,3.14131302742,4.07938521097e-05
1237,mean,4658.9063592,0.315206896552,0.0,1.35,6.03684019834e-05,0.869586206897,934.14,3.1413149645,4.05609331733e-05
1238,best,4640.402,0.31725,0.0,1.35,6.06089733992e-05,0.8655,934.14,3.1413125428,4.0835319996e-05
1238,mean,4654.58698256,0.315601744186,0.0,1.35,6.0424502429e-05,0.868796511628,934.14,3.14131445362,4.06203235924e-05
1239,best,4630.40275,0.31575,0.0,1.35,6.07398569628e-05,0.8685,934.14,3.14131290756,4.08404602483e-05
1239,mean,4649.70362791,0.31575872093,0.0,1.35,6.04879983151e-05,0.86848255814,934.14,3.14131406093,4.06716210066e-05
1240,best,4630.40275,0.31725,0.0,1.35,6.07398569628e-05,0.8655,934.14,3.1413119379,4.09235028492e-05
1240,mean,4644.95862025,0.315806962025,0.0,1.35,6.05497498788e-05,0.868386075949,934.14,3.14131374524,4.07158164962e-05
1241,best,4620.4035,0.31575,0.0,1.35,6.08713071415e-05,0.8685,934.14,3.14131230215,4.09288451419e-05
1241,mean,4641.13365244,0.316198170732,0.0,1.35,6.05996296943e-05,0.867603658537,934.14,3.1413132637,4.07709406244e-05
1242,best,4620.4035,0.31725,0.0,1.35,6.08713071415e-05,0.8655,934.14,3.14131133039,4.10120674595e-05
1242,mean,4637.61739873,0.316443037975,0.0,1.35,6.06455573976e-05,0.867113924051,934.14,3.14131289451,4.08153604484e-05
1243,best,4620.4035,0.318,0.0,1.35,6.08713071415e-05,0.864,934.14,3.14131084198,4.10537873034e-05
1243,mean,4633.25967857,0.316633928571,0.0,1.35,6.07025828599e-05,0.866732142857,934.14,3.14131250806,4.08643028983e-05
1244,best,4610.40425,0.31725,0.0,1.35,6.10033275734e-05,0.8655,934.14,3.14131072025,4.11010162781e-05
1244,mean,4627.68690432,0.31687962963,0.0,1.35,6.07756645439e-05,0.866240740741,934.14,3.14131201171,4.09271188453e-05
1245,best,4610.40425,0.31725,0.0,1.35,6.10033275734e-05,0.8655,934.14,3.14131072025,4.11010162781e-05
1245,mean,4624.862625,0.317067567568,0.0,1.35,6.0812787401e-05,0.865864864865,934.14,3.14131171866,4.09625269577e-05
1246,best,4600.405,0.31725,0.0,1.35,6.11359218965e-05,0.8655,934.14,3.14131010745,4.11903517562e-05
1246,mean,4620.4035,0.317022151899,0.0,1.35,6.08715237854e-05,0.865955696203,934.14,3.14131147676,4.09995730099e-05
1247,best,4590.40575,0.31725,0.0,1.35,6.12690946582e-05,0.8655,934.14,3.14130949198,4.12800769575e-05
1247,mean,4614.52894062,0.31696875,0.0,1.35,6.09490695751e-05,0.8660625,934.14,3.14131115321,4.10488406569e-05
1248,best,4590.40575,0.31725,0.0,1.35,6.12690946582e-05,0.8655,934.14,3.14130949198,4.12800769575e-05
1248,mean,4610.76566867,0.316915662651,0.0,1.35,6.09987907399e-05,0.866168674699,934.14,3.1413109581,4.10793756418e-05
1249,best,4590.40575,0.318,0.0,1.35,6.12690946582e-05,0.864,934.14,3.14130900038,4.13220694361e-05
1249,mean,4605.404625,0.317057692308,0.0,1.35,6.10697133291e-05,0.865884615385,934.14,3.14131053782,4.1135063865e-05
1250,best,4580.4065,0.3195,0.0,1.35,6.14028476775e-05,0.861,934.14,3.14130739065,4.14966650497e-05
1250,mean,4601.63947531,0.317166666667,0.0,1.35,6.11197164638e-05,0.865666666667,934.14,3.1413102356,4.11748363307e-05
1251,best,4570.40725,0.3195,0.0,1.35,6.15371864114e-05,0.861,934.14,3.14130676655,4.15874525238e-05
1251,mean,4597.47839024,0.317350609756,0.0,1.35,6.11750547028e-05,0.865298780488,934.14,3.14130985923,4.12224111898e-05
1252,best,4580.4065,0.3195,0.0,1.35,6.14028476775e-05,0.861,934.14,3.14130739065,4.14966650497e-05
1252,mean,4595.00310632,0.317715517241,0.0,1.35,6.1207992337e-05,0.864568965517,934.14,3.14130946871,4.12649752157e-05
1253,best,4570.40725,0.31875,0.0,1.35,6.15371864114e-05,0.8625,934.14,3.14130726374,4.15451296385e-05
1253,mean,4589.20584,0.31799,0.0,1.35,6.12853540467e-05,0.86402,934.14,3.14130893058,4.13325194949e-05
1254,best,4560.408,0.31875,0.0,1.35,6.16721144979e-05,0.8625,934.14,3.14130663799,4.16362226047e-05
1254,mean,4584.61671053,0.318394736842,0.0,1.35,6.13466612489e-05,0.863210526316,934.14,3.14130838066,4.13965788009e-05
1255,best,4560.408,0.31875,0.0,1.35,6.16721144979e-05,0.8625,934.14,3.14130663799,4.16362226047e-05
1255,mean,4581.406425,0.3184875,0.0,1.35,6.13897064113e-05,0.863025,934.14,3.14130811988,4.14308486564e-05
1256,best,4560.408,0.32025,0.0,1.35,6.16721144979e-05,0.8595,934.14,3.14130563968,4.17211275265e-05
1256,mean,4576.57117123,0.318770547945,0.0,1.35,6.14545756247e-05,0.86245890411,934.14,3.14130763226,4.14905541263e-05
1257,best,4560.408,0.32025,0.0,1.35,6.16721144979e-05,0.8595,934.14,3.14130563968,4.17211275265e-05
1257,mean,4570.88914157,0.319030120482,0.0,1.35,6.15309393334e-05,0.861939759036,934.14,3.1413071061,4.15567554731e-05
1258,best,4550.40875,0.321,0.0,1.35,6.18076346655e-05,0.858,934.14,3.14130450611,4.1855463153e-05
1258,mean,4567.60746,0.31945,0.0,1.35,6.15751628963e-05,0.8611,934.14,3.14130662201,4.16103537731e-05
1259,best,4550.40875,0.321,0.0,1.35,6.18076346655e-05,0.858,934.14,3.14130450611,4.1855463153e-05
1259,mean,4562.9078125,0.319661931818,0.0,1.35,6.16385437049e-05,0.860676136364,934.14,3.14130618676,4.16651592229e-05
1260,best,4540.4095,0.32025,0.0,1.35,6.1943752371e-05,0.8595,934.14,3.14130437551,4.19048902925e-05
1260,mean,4558.16097753,0.319811797753,0.0,1.35,6.170274817e-05,0.860376404494,934.14,3.14130578835,4.17170565026e-05
1261,best,4530.41025,0.32025,0.0,1.35,6.20804712526e-05,0.8595,934.14,3.14130373924,4.19973804874e-05
1261,mean,4554.71075291,0.320075581395,0.0,1.35,6.17494747636e-05,0.859848837209,934.14,3.14130539531,4.17635981687e-05
1262,best,4540.4095,0.3225,0.0,1.35,6.1943752371e-05,0.855,934.14,3.14130285826,4.20333630959e-05
1262,mean,4549.65880625,0.3202875,0.0,1.35,6.18180378069e-05,0.859425,934.14,3.14130493466,4.18220065452e-05
1263,best,4520.411,0.321,0.0,1.35,6.22177940386e-05,0.858,934.14,3.14130259395,4.21332186539e-05
1263,mean,4545.96463889,0.320407407407,0.0,1.35,6.18682720022e-05,0.859185185185,934.14,3.14130461972,4.18628551814e-05
1264,best,4520.411,0.321,0.0,1.35,6.22177940386e-05,0.858,934.14,3.14130259395,4.21332186539e-05
1264,mean,4540.99085174,0.32060755814,0.0,1.35,6.19360133643e-05,0.858784883721,934.14,3.14130417044,4.19200613278e-05
1265,best,4510.41175,0.321,0.0,1.35,6.23557261861e-05,0.858,934.14,3.14130195091,4.22266248156e-05
1265,mean,4536.55436747,0.321009036145,0.0,1.35,6.19967246955e-05,0.857981927711,934.14,3.1413036178,4.19840434491e-05
1266,best,4510.41175,0.32175,0.0,1.35,6.23557261861e-05,0.8565,934.14,3.14130144179,4.22697338862e-05
1266,mean,4532.2393811,0.321164634146,0.0,1.35,6.20558737576e-05,0.857670731707,934.14,3.1413032368,4.20330081336e-05
1267,best,4500.4125,0.321,0.0,1.35,6.24942722425e-05,0.858,934.14,3.141301305,4.23204467098e-05
1267,mean,4523.789125,0.321131756757,0.0,1.35,6.21716882862e-05,0.857736486486,934.14,3.14130271892,4.21095808057e-05
1268,best,4490.41325,0.321,0.0,1.35,6.26334340268e-05,0.858,934.14,3.14130065623,4.24146855683e-05
1268,mean,4517.9111875,0.3214375,0.0,1.35,6.2252581767e-05,0.857125,934.14,3.14130213477,4.21818903235e-05
1269,best,4490.41325,0.32175,0.0,1.35,6.26334340268e-05,0.8565,934.14,3.14130014485,4.24579866297e-05
1269,mean,4511.45063312,0.321516233766,0.0,1.35,6.23416106157e-05,0.856967532468,934.14,3.14130166523,4.22467813659e-05
1270,best,4490.41325,0.32325,0.0,1.35,6.26334340268e-05,0.8535,934.14,3.1412991167,4.25448132248e-05
1270,mean,4507.03850904,0.32175,0.0,1.35,6.24026792774e-05,0.8565,934.14,3.14130122149,4.23015866062e-05
1271,best,4480.414,0.32175,0.0,1.35,6.2773216996e-05,0.8565,934.14,3.14129949204,4.25527427856e-05
1271,mean,4502.75800309,0.321861111111,0.0,1.35,6.2462055032e-05,0.856277777778,934.14,3.14130086795,4.23482682418e-05
1272,best,4480.414,0.32325,0.0,1.35,6.2773216996e-05,0.8535,934.14,3.1412984616,4.2639763157e-05
1272,mean,4498.51390823,0.321958860759,0.0,1.35,6.25209373492e-05,0.856082278481,934.14,3.14130052571,4.2393873792e-05
1273,best,4480.414,0.324,0.0,1.35,6.2773216996e-05,0.852,934.14,3.14129794365,4.26833858931e-05
1273,mean,4494.01763081,0.322194767442,0.0,1.35,6.25834869044e-05,0.855610465116,934.14,3.14130007288,4.24498777572e-05
1274,best,4470.41475,0.32325,0.0,1.35,6.29136256975e-05,0.8535,934.14,3.14129780356,4.27351381285e-05
1274,mean,4489.2228631,0.322294642857,0.0,1.35,6.2650237407e-05,0.855410714286,934.14,3.14129969283,4.25009178538e-05
1275,best,4470.41475,0.32325,0.0,1.35,6.29136256975e-05,0.8535,934.14,3.14129780356,4.27351381285e-05
1275,mean,4485.96913889,0.322361111111,0.0,1.35,6.26956366488e-05,0.855277777778,934.14,3.14129943485,4.25355639392e-05
1276,best,4460.4155,0.3225,0.0,1.35,6.30546646789e-05,0.855,934.14,3.14129766101,4.2787198287e-05
1276,mean,4482.03887812,0.3226875,0.0,1.35,6.27506195315e-05,0.854625,934.14,3.14129895374,4.25917932428e-05
1277,best,4460.4155,0.32475,0.0,1.35,6.30546646789e-05,0.8505,934.14,3.1412961002,4.29186532796e-05
1277,mean,4479.414075,0.3229125,0.0,1.35,6.27874691077e-05,0.854175,934.14,3.14129862632,4.26298788766e-05
1278,best,4460.4155,0.324,0.0,1.35,6.30546646789e-05,0.852,934.14,3.1412966223,4.28747595495e-05
1278,mean,4475.34771333,0.3231,0.0,1.35,6.28445083081e-05,0.8538,934.14,3.14129823016,4.26794954545e-05
1279,best,4450.41625,0.32325,0.0,1.35,6.31963366686e-05,0.8535,934.14,3.14129647861,4.29271743093e-05
1279,mean,4473.34135976,0.323204268293,0.0,1.35,6.28726686888e-05,0.853591463415,934.14,3.1412980264,4.27046774756e-05
1280,best,4450.41625,0.324,0.0,1.35,6.31963366686e-05,0.852,934.14,3.14129595718,4.29710910822e-05
1280,mean,4469.79751235,0.323574074074,0.0,1.35,6.29225263832e-05,0.852851851852,934.14,3.14129753682,4.27601003453e-05
1281,best,4450.41625,0.32475,0.0,1.35,6.31963366686e-05,0.8505,934.14,3.1412954339,4.30150834333e-05
1281,mean,4464.73616358,0.323703703704,0.0,1.35,6.29938467121e-05,0.852592592593,934.14,3.1412971124,4.28161311419e-05
1282,best,4450.41625,0.32475,0.0,1.35,6.31963366686e-05,0.8505,934.14,3.1412954339,4.30150834333e-05
1282,mean,4460.16235443,0.323810126582,0.0,1.35,6.30584595974e-05,0.852379746835,934.14,3.14129673535,4.28662786058e-05
1283,best,4440.417,0.32475,0.0,1.35,6.33386462141e-05,0.8505,934.14,3.1412947646,4.31119475443e-05
1283,mean,4453.83062805,0.32393597561,0.0,1.35,6.31481160914e-05,0.85212804878,934.14,3.14129622706,4.29345865653e-05
1284,best,4430.41775,0.32475,0.0,1.35,6.34815987723e-05,0.8505,934.14,3.14129409228,4.3209249327e-05
1284,mean,4449.79129687,0.324178125,0.0,1.35,6.3205518029e-05,0.85164375,934.14,3.1412957887,4.29878139941e-05
1285,best,4430.41775,0.32475,0.0,1.35,6.34815987723e-05,0.8505,934.14,3.14129409228,4.3209249327e-05
1285,mean,4443.78753371,0.324219101124,0.0,1.35,6.32908851422e-05,0.851561797753,934.14,3.14129535929,4.30482762364e-05
1286,best,4430.41775,0.32475,0.0,1.35,6.34815987723e-05,0.8505,934.14,3.14129409228,4.3209249327e-05
1286,mean,4439.91070886,0.324370253165,0.0,1.35,6.33460712483e-05,0.851259493671,934.14,3.14129499446,4.30946959031e-05
1287,best,4430.41775,0.327,0.0,1.35,6.34815987723e-05,0.846,934.14,3.14129250419,4.33422778794e-05
1287,mean,4436.13160714,0.324701298701,0.0,1.35,6.33999616302e-05,0.850597402597,934.14,3.1412945094,4.31508430101e-05
1288,best,4420.4185,0.3255,0.0,1.35,6.36251979813e-05,0.849,934.14,3.14129288823,4.3351358266e-05
1288,mean,4432.77051471,0.324944117647,0.0,1.35,6.34480084366e-05,0.850111764706,934.14,3.14129411308,4.31978649946e-05
1289,best,4420.4185,0.32625,0.0,1.35,6.36251979813e-05,0.8475,934.14,3.14129235767,4.33958014159e-05
1289,mean,4429.87725,0.32514527027,0.0,1.35,6.34894308614e-05,0.849709459459,934.14,3.14129377669,4.32379409273e-05
